UID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,AREA_HA,NARS_NAME,US_L3NAME,date,CHLA,MICX,MICX_ND,mosaic,offset_days,n_inside,n_land,n_cloud,n_below_detection,n_valid,n_water,ci_lake,ci_detected,n_touched,log_ci,log_chla
2020242,NES22-10186,1,5/15/2022,CA,709.9827295,NONE,Southern California Mountains,2022-05-15,71.2,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221352022141.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,79,30.0,2.0,28.0,19.0,47.0,0.02325762693933648,1.0,,-1.6334345999999997,1.8524799936368563
2020259,NES22-10195,1,5/23/2022,AZ,531.6934007,NONE,Arizona/New Mexico Plateau,2022-05-23,7.1,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221422022148.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,58,28.0,0.0,30.0,0.0,30.0,6.500000648917879e-05,0.0,,-4.1870866,0.8512583487190752
2020277,NLA22_NM-10013,1,5/25/2022,NM,148.7981512,STUBBLEFIELD RESERVOIR,Southwestern Tablelands,2022-05-25,2.58,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221422022148.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,15,2.0,1.0,12.0,0.0,12.0,6.500000648917879e-05,0.0,,-4.1870866,0.41161970596323016
2020288,NES22-10123,1,6/1/2022,AR,618.4752077,NONE,Ouachita Mountains,2022-06-01,6.96,0.17,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221492022155.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,57,18.0,32.0,7.0,0.0,7.0,6.500000648917879e-05,0.0,,-4.1870866,0.8426092396105621
2020307,NES22-10124,1,6/3/2022,LA,2850.31058,NONE,South Central Plains,2022-06-03,84.8,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221492022155.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,309,26.0,3.0,0.0,280.0,280.0,0.011227612102877545,1.0,,-1.9497125999999998,1.9283958522567137
2020298,NES22-10112,1,6/2/2022,LA,5286.143779,NONE,South Central Plains,2022-06-02,26.6,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221492022155.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,596,262.0,134.0,177.0,23.0,200.0,0.0014850374297406216,1.0,,-2.8282625999999995,1.424881636631067
2020308,NES22-10116,1,6/3/2022,LA,6090.401188,NONE,South Central Plains,2022-06-03,34.7,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221492022155.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,673,38.0,55.0,336.0,244.0,580.0,0.005720544917298125,1.0,,-2.2425625999999994,1.5403294747908738
2020289,NES22-10109,1,6/1/2022,LA,5263.115448,NONE,South Central Plains,2022-06-01,47.2,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221492022155.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,591,79.0,72.0,191.0,249.0,440.0,0.006909321476787905,1.0,,-2.1605646,1.6739419986340878
2020294,NES22-10138,1,6/2/2022,NE,710.9387934,NONE,Western Corn Belt Plains,2022-06-02,34.9,0.27,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221492022155.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,80,11.0,2.0,67.0,0.0,67.0,6.500000648917879e-05,0.0,,-4.1870866,1.54282542695918
2020306,NES22-10115,1,6/2/2022,OK,2544.979415,NONE,Arkansas Valley,2022-06-02,25.8,0.25,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221492022155.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,285,28.0,24.0,233.0,0.0,233.0,6.500000648917879e-05,0.0,,-4.1870866,1.4116197059632303
2020305,NES22-10122,1,6/3/2022,TX,4354.967644,NONE,Texas Blackland Prairies,2022-06-03,32.0,0.31,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221492022155.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,480,2.0,0.0,365.0,113.0,478.0,0.007098219091147282,1.0,,-2.1488506,1.505149978319906
2020333,NLA22_CA-10161,1,6/7/2022,CA,137.750739,LAKE HEMET,Southern California Mountains,2022-06-07,65.1,0.1,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221562022162.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,17,1.0,1.0,0.0,15.0,15.0,0.010079323864733893,1.0,,-1.9965685999999998,1.813580988568192
2020376,NLA22_GA-10084,1,6/9/2022,GA,271.125163,GUEST MILLPOND,Southern Coastal Plain,2022-06-09,3.28,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221562022162.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,29,9.0,6.0,14.0,0.0,14.0,6.500000648917879e-05,0.0,,-4.1870866,0.5158738437116791
2020325,NES22-10147,1,6/7/2022,IA,2514.658794,NONE,Western Corn Belt Plains,2022-06-07,0.744,0.15,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221562022162.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,287,33.0,43.0,211.0,0.0,211.0,6.500000648917879e-05,0.0,,-4.1870866,-0.1284270644541213
2020269,NLA22_NJ-10023,1,6/8/2022,NJ,127.51283,LAKE MUSCONETCONG,Northeastern Highlands,2022-06-08,6.69,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221562022162.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,13,0.0,7.0,6.0,0.0,6.0,6.500000648917879e-05,0.0,,-4.1870866,0.8254261177678232
2020347,NES22-10189,1,6/8/2022,NV,188.8738587,NONE,Central Basin and Range,2022-06-08,3.38,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221562022162.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,22,8.0,0.0,14.0,0.0,14.0,6.500000648917879e-05,0.0,,-4.1870866,0.5289167002776547
2020326,NES22-10192,1,6/7/2022,NV,54904.40572,Lake Mead,Mojave Basin and Range,2022-06-07,1.03,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221562022162.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,6091,158.0,1868.0,4065.0,0.0,4065.0,6.500000648917879e-05,0.0,,-4.1870866,0.012837224705172217
2020366,NLA22_NV-10111,1,6/6/2022,NV,294.1181335,SUMMIT LAKE,Northern Basin and Range,2022-06-06,2.21,0.16,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221562022162.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,32,2.0,4.0,26.0,0.0,26.0,6.500000648917879e-05,0.0,,-4.1870866,0.3443922736851107
2020367,NLA22_NV-10068,1,6/8/2022,NV,29.52714559,CATNIP RESERVOIR,Northern Basin and Range,2022-06-08,6.06,0.22,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221562022162.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,4,2.0,0.0,2.0,0.0,2.0,6.500000648917879e-05,0.0,,-4.1870866,0.7824726241662862
2020368,NLA22_NV-10242,1,6/7/2022,NV,25.92488579,ONION VALLEY RESERVOIR,Northern Basin and Range,2022-06-07,2.22,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221562022162.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,2,0.0,1.0,1.0,0.0,1.0,6.500000648917879e-05,0.0,,-4.1870866,0.3463529744506387
2020372,NES22-10118,1,6/9/2022,OK,1011.70505,NONE,Central Great Plains,2022-06-09,27.2,0.12,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221562022162.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,111,10.0,0.0,101.0,0.0,101.0,6.500000648917879e-05,0.0,,-4.1870866,1.4345689040341987
2020384,NES22-10169,1,6/10/2022,SD,418.2337742,NONE,Northern Glaciated Plains,2022-06-10,4.94,0.16,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221562022162.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,45,3.0,13.0,29.0,0.0,29.0,6.500000648917879e-05,0.0,,-4.1870866,0.693726948923647
2020354,NLA22_SD-10018,1,6/7/2022,SD,1133.648884,PELICAN LAKE,Northern Glaciated Plains,2022-06-07,5.4,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221562022162.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,126,14.0,3.0,109.0,0.0,109.0,6.500000648917879e-05,0.0,,-4.1870866,0.7323937598229685
2020321,NES22-10114,1,6/6/2022,TX,6600.714574,NONE,Southwestern Tablelands,2022-06-06,4.68,0.14,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221562022162.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,731,341.0,68.0,322.0,0.0,322.0,6.500000648917879e-05,0.0,,-4.1870866,0.670245853074124
2020320,NES22-10121,1,6/7/2022,TX,1008.160628,NONE,Central Great Plains,2022-06-07,23.9,0.11,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221562022162.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,115,44.0,0.0,71.0,0.0,71.0,6.500000648917879e-05,0.0,,-4.1870866,1.3783979009481377
2020318,NES22-10117,1,6/5/2022,TX,524.4550581,NONE,Texas Blackland Prairies,2022-06-05,56.2,0.39,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221562022162.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,60,8.0,0.0,43.0,9.0,52.0,0.0031603079234173324,1.0,,-2.5002705999999995,1.749736315569061
2020349,NES22-10080,1,6/8/2022,WI,328.8437292,NONE,Southeastern Wisconsin Till Plains,2022-06-08,4.96,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221562022162.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,36,3.0,10.0,23.0,0.0,23.0,6.500000648917879e-05,0.0,,-4.1870866,0.6954816764901974
2020350,NLA22_WY-10023,1,6/8/2022,WY,849.7540255,WOODRUFF NARROWS RESERVOIR,Wyoming Basin,2022-06-08,7.22,0.12,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221562022162.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,96,1.0,8.0,87.0,0.0,87.0,6.500000648917879e-05,0.0,,-4.1870866,0.8585371975696391
2020393,NLA22_AR-10010,1,6/13/2022,AR,965.7986811,HORSESHOE LAKE,Mississippi Alluvial Plain,2022-06-13,60.8,0.27,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,109,22.0,3.0,0.0,84.0,84.0,0.01594297628170528,1.0,,-1.7974305999999998,1.783903579272735
2020478,NES22-10188,1,6/15/2022,CA,384.0906137,NONE,Central California Foothills and Coastal Mountains,2022-06-15,2.91,0.18,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,46,15.0,24.0,7.0,0.0,7.0,6.500000648917879e-05,0.0,,-4.1870866,0.4638929889859073
2020423,NLA22_GA-10080,1,6/14/2022,GA,4249.452106,LAKE SEMINOLE - FLINT CREEK ARM,Southeastern Plains,2022-06-14,5.12,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,468,87.0,84.0,297.0,0.0,297.0,6.500000648917879e-05,0.0,,-4.1870866,0.7092699609758307
2020419,NES22-10060,1,6/14/2022,IL,253.8868575,NONE,Interior River Valleys and Hills,2022-06-14,40.9,1.16,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,27,5.0,6.0,0.0,16.0,16.0,0.013931548782293813,1.0,,-1.8560005999999998,1.6117233080073419
2020418,NES22-10076,1,6/14/2022,IL,577.2093065,NONE,Interior River Valleys and Hills,2022-06-14,69.2,0.18,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,65,1.0,0.0,8.0,56.0,64.0,0.014312430803509307,1.0,,-1.8442865999999998,1.8401060944567578
2020443,NES22-10071,1,6/15/2022,IN,582.8103766,NONE,Eastern Corn Belt Plains,2022-06-15,37.6,0.13,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,68,14.0,19.0,35.0,0.0,35.0,6.500000648917879e-05,0.0,,-4.1870866,1.575187844927661
2020474,NLA22_IN-10140,1,6/16/2022,IN,56.7081297,EAGLE CREEK RESERVOIR,Eastern Corn Belt Plains,2022-06-16,41.6,0.12,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,5,0.0,0.0,5.0,0.0,5.0,6.500000648917879e-05,0.0,,-4.1870866,1.6190933306267428
2020389,NES22-10119,1,6/12/2022,LA,586.6713083,NONE,South Central Plains,2022-06-12,16.7,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,64,9.0,1.0,54.0,0.0,54.0,6.500000648917879e-05,0.0,,-4.1870866,1.2227164711475833
2020390,NES22-10113,1,6/12/2022,LA,704.9902886,NONE,South Central Plains,2022-06-12,21.8,0.13,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,83,12.0,63.0,8.0,0.0,8.0,6.500000648917879e-05,0.0,,-4.1870866,1.3384564936046048
2020472,NLA22_LA-10362,1,6/16/2022,LA,723.7987285,KINCAID RESERVOIR,South Central Plains,2022-06-16,12.2,0.14,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,82,12.0,65.0,5.0,0.0,5.0,6.500000648917879e-05,0.0,,-4.1870866,1.0863598306747482
2020412,NLA22_MI-10107,1,6/14/2022,MI,1274.815285,HARDY DAM POND,Northern Lakes and Forests,2022-06-14,9.2,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,136,5.0,28.0,103.0,0.0,103.0,6.500000648917879e-05,0.0,,-4.1870866,0.9637878273455552
2020432,NLA22_MI-10108,1,6/15/2022,MI,1509.011975,DOUGLAS LAKE,Northern Lakes and Forests,2022-06-15,1.97,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,163,6.0,9.0,131.0,17.0,148.0,0.009295856266680787,1.0,,-2.0317106,0.2944662261615929
2020449,NES22-10140,1,6/15/2022,MO,661.5810233,NONE,Ozark Highlands,2022-06-15,1.64,0.26,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,75,7.0,49.0,19.0,0.0,19.0,6.500000648917879e-05,0.0,,-4.1870866,0.21484384804769785
2020456,NES22-10145,1,6/16/2022,MO,3082.292432,NONE,Ozark Highlands,2022-06-16,13.4,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,332,78.0,144.0,110.0,0.0,110.0,6.500000648917879e-05,0.0,,-4.1870866,1.1271047983648077
2020391,NES22-10141,1,6/13/2022,MO,3102.890034,NONE,Ozark Highlands,2022-06-13,19.4,0.69,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,344,27.0,176.0,98.0,43.0,141.0,0.003921402306985135,1.0,,-2.4065585999999994,1.287801729930226
2020481,NLA22_NM-10042,1,6/17/2022,NM,6217.307709,NAVAJO RESERVOIR,Colorado Plateaus,2022-06-17,3.44,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,694,109.0,107.0,478.0,0.0,478.0,6.500000648917879e-05,0.0,,-4.1870866,0.5365584425715301
2020493,NLA22_NM-10013,2,6/14/2022,NM,148.7981512,STUBBLEFIELD RESERVOIR,Southwestern Tablelands,2022-06-14,4.27,0.26,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,15,2.0,0.0,13.0,0.0,13.0,6.500000648917879e-05,0.0,,-4.1870866,0.6304278750250238
2020451,NLA22_NM-10052,1,6/15/2022,NM,82.70375729,MIAMI LAKE,Southwestern Tablelands,2022-06-15,1.32,0.12,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,10,4.0,0.0,2.0,4.0,6.0,0.0010458162845362108,1.0,,-2.9805446,0.12057393120584989
2020396,NLA22_NM-10055,1,6/13/2022,NM,526.0957864,COCHITI LAKE,Arizona/New Mexico Plateau,2022-06-13,4.58,0.36,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,64,22.0,6.0,36.0,0.0,36.0,6.500000648917879e-05,0.0,,-4.1870866,0.6608654780038692
2020406,NLA22_NV-10235,1,6/13/2022,NV,4046.453701,LAHONTAN RESERVOIR,Central Basin and Range,2022-06-13,33.4,0.23,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,447,126.0,39.0,282.0,0.0,282.0,6.500000648917879e-05,0.0,,-4.1870866,1.5237464668115646
2020416,NLA22_NV-10258,1,6/14/2022,NV,2250.742201,WASHOE LAKE,Central Basin and Range,2022-06-14,9.6,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,252,247.0,0.0,5.0,0.0,5.0,6.500000648917879e-05,0.0,,-4.1870866,0.9822712330395684
2020409,NLA22_OK-10028,1,6/13/2022,OK,712.1559608,ARCADIA LAKE,Cross Timbers,2022-06-13,13.6,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,77,9.0,5.0,16.0,47.0,63.0,0.0062026803395049835,1.0,,-2.2074206,1.1335389083702174
2020462,NES22-10150,1,6/15/2022,SD,878.1571953,NONE,Northern Glaciated Plains,2022-06-15,6.2,0.17,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,97,9.0,13.0,73.0,2.0,75.0,9.482206303690697e-05,1.0,,-4.0230906,0.7923916894982539
2020475,NES22-10158,1,6/17/2022,SD,2050.390692,NONE,Northern Glaciated Plains,2022-06-17,6.18,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,227,18.0,0.0,209.0,0.0,209.0,6.500000648917879e-05,0.0,,-4.1870866,0.7909884750888159
2020403,NES22-10173,1,6/12/2022,SD,727.7595849,NONE,Northern Glaciated Plains,2022-06-12,13.0,2.3,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,79,4.0,0.0,41.0,34.0,75.0,0.003817046054913863,1.0,,-2.4182726,1.1139433523068367
2020413,NES22-10161,1,6/14/2022,SD,1709.477588,NONE,Northern Glaciated Plains,2022-06-14,10.2,0.12,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,195,23.0,1.0,163.0,8.0,171.0,0.001074408412123669,1.0,,-2.9688305999999995,1.0086001717619175
2020476,NES22-10154,1,6/17/2022,SD,146.8860397,NONE,Northern Glaciated Plains,2022-06-17,13.8,0.17,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,15,3.0,1.0,11.0,0.0,11.0,6.500000648917879e-05,0.0,,-4.1870866,1.1398790864012365
2020502,NLA22_SD-10027,1,6/14/2022,SD,42.16070066,ALKALI LAKE,Northern Glaciated Plains,2022-06-14,85.1,23.0,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,5,0.0,0.0,5.0,0.0,5.0,6.500000648917879e-05,0.0,,-4.1870866,1.9299295600845878
2020477,NLA22_TN-10002,1,6/16/2022,TN,2803.971327,NICKAJACK LAKE,Southwestern Appalachians,2022-06-16,8.76,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,312,20.0,121.0,171.0,0.0,171.0,6.500000648917879e-05,0.0,,-4.1870866,0.9425041061680807
2020425,NLA22_TX-10001,1,6/14/2022,TX,4462.353384,RED BLUFF RESERVOIR,Chihuahuan Deserts,2022-06-14,16.8,0.23,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,495,311.0,5.0,8.0,171.0,179.0,0.004138751965430195,1.0,,-2.3831305999999994,1.2253092817258628
2020473,NLA22_TX-10002,1,6/16/2022,TX,5577.446862,LAKE ARROWHEAD,Central Great Plains,2022-06-16,9.45,0.12,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,624,168.0,1.0,455.0,0.0,455.0,6.500000648917879e-05,0.0,,-4.1870866,0.9754318085092629
2020485,NLA22_WI-10118,1,6/16/2022,WI,245.597255,NESHONOC LAKE,Driftless Area,2022-06-16,1.73,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,26,2.0,0.0,24.0,0.0,24.0,6.500000648917879e-05,0.0,,-4.1870866,0.2380461031287954
2020301,NLA22_WY-10047,1,6/13/2022,WY,83.0194444,HEALY RESERVOIR,Northwestern Great Plains,2022-06-13,1.59,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,8,0.0,1.0,7.0,0.0,7.0,6.500000648917879e-05,0.0,,-4.1870866,0.2013971243204515
2020600,NLA22_AL-10020,1,6/23/2022,AL,1644.272129,CEDAR CREEK RESERVOIR,Southeastern Plains,2022-06-23,5.81,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,194,51.0,69.0,74.0,0.0,74.0,6.500000648917879e-05,0.0,,-4.1870866,0.7641761323903307
2020527,NLA22_AR-10041,1,6/21/2022,AR,116.2234293,TRI-COUNTY LAKE,South Central Plains,2022-06-21,57.6,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20221702022176.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,12,2.0,0.0,0.0,10.0,10.0,0.004610259803284842,1.0,,-2.3362745999999994,1.760422483423212
